frame	pexels_id	orientation	width	height	query_group	url
px7660185.jpg	7660185	vertical	2160	3840	detail	https://www.pexels.com/video/close-up-view-of-a-person-typing-7660185/
px8888529.jpg	8888529	vertical	2160	4096	detail	https://www.pexels.com/video/person-typing-on-keyboard-8888529/
px8480685.jpg	8480685	vertical	1080	1920	detail	https://www.pexels.com/video/close-up-video-of-a-person-using-a-laptop-8480685/
px6266437.jpg	6266437	vertical	2160	3840	detail	https://www.pexels.com/video/a-person-using-a-calculator-and-typing-6266437/
px34573351.jpg	34573351	vertical	2160	3840	detail	https://www.pexels.com/video/typing-hands-on-keyboard-in-office-setting-34573351/
px27385370.jpg	27385370	vertical	2160	3840	detail	https://www.pexels.com/video/a-person-typing-on-a-laptop-keyboard-27385370/
px9520978.jpg	9520978	vertical	2160	4096	detail	https://www.pexels.com/video/a-person-typing-on-a-laptop-9520978/
px34228459.jpg	34228459	vertical	2160	3840	detail	https://www.pexels.com/video/precision-onion-slicing-on-wooden-cutting-board-34228459/
px36337213.jpg	36337213	vertical	1080	1920	detail	https://www.pexels.com/video/filipino-street-vendor-frying-banana-fritters-36337213/
px34711018.jpg	34711018	vertical	1080	1920	detail	https://www.pexels.com/video/hands-kneading-dough-on-flour-covered-table-34711018/
px30939799.jpg	30939799	vertical	1080	1920	detail	https://www.pexels.com/video/hands-kneading-dough-on-wooden-board-30939799/
px11566289.jpg	11566289	vertical	1080	1920	detail	https://www.pexels.com/video/close-up-of-a-chef-cutting-onions-11566289/
px6216461.jpg	6216461	vertical	2160	3840	detail	https://www.pexels.com/video/person-grating-cheese-6216461/
px6288844.jpg	6288844	vertical	1080	1920	detail	https://www.pexels.com/video/eggs-being-taken-from-basket-6288844/
px18904820.jpg	18904820	vertical	1080	1920	detail	https://www.pexels.com/video/preparing-keto-back-ribs-meal-18904820/
px29980684.jpg	29980684	vertical	2160	3840	detail	https://www.pexels.com/video/freshly-baked-bread-in-oven-29980684/
px19575437.jpg	19575437	vertical	1080	1920	detail	https://www.pexels.com/video/the-pastry-chef-wraps-the-dough-19575437/
px7417201.jpg	7417201	vertical	1080	1920	detail	https://www.pexels.com/video/person-holding-a-cellphone-7417201/
px15689201.jpg	15689201	vertical	1080	1920	detail	https://www.pexels.com/video/close-up-view-of-a-person-using-a-smartphone-15689201/
px6115070.jpg	6115070	vertical	2160	4096	detail	https://www.pexels.com/video/sales-posting-on-instagram-6115070/
px8551164.jpg	8551164	vertical	2160	3840	detail	https://www.pexels.com/video/a-person-using-a-mobile-phone-8551164/
px7822022.jpg	7822022	vertical	1080	1920	detail	https://www.pexels.com/video/notification-on-a-phone-7822022/
px10374888.jpg	10374888	vertical	1080	1920	detail	https://www.pexels.com/video/close-up-on-man-hand-scrolling-phone-gallery-10374888/
px8946986.jpg	8946986	vertical	2160	4096	detail	https://www.pexels.com/video/close-up-video-of-a-cellphone-8946986/
px6115066.jpg	6115066	vertical	2160	4096	detail	https://www.pexels.com/video/sales-posting-on-instagram-6115066/
px38410501.jpg	38410501	vertical	2160	3840	detail	https://www.pexels.com/video/scrolling-through-social-media-on-smartphone-38410501/
px6278948.jpg	6278948	vertical	2160	3840	detail	https://www.pexels.com/video/person-holding-mobile-phone-6278948/
px36171729.jpg	36171729	vertical	2160	3840	detail	https://www.pexels.com/video/close-up-eye-movement-with-detailed-focus-36171729/
px7299421.jpg	7299421	vertical	2160	3840	detail	https://www.pexels.com/video/extreme-close-up-of-a-man-s-face-7299421/
px20042308.jpg	20042308	vertical	2160	3840	detail	https://www.pexels.com/video/eye-close-up-macro-20042308/
px30267351.jpg	30267351	vertical	1080	1920	detail	https://www.pexels.com/video/close-up-of-a-human-eye-with-brown-iris-30267351/
px7299411.jpg	7299411	vertical	2160	3840	detail	https://www.pexels.com/video/blinking-eye-close-up-7299411/
px7299473.jpg	7299473	vertical	2160	3840	detail	https://www.pexels.com/video/close-up-shot-from-the-side-of-the-face-of-a-man-7299473/
px13770948.jpg	13770948	vertical	2160	3840	detail	https://www.pexels.com/video/a-woman-with-blue-eyes-13770948/
px36293232.jpg	36293232	vertical	2160	3840	detail	https://www.pexels.com/video/close-up-of-human-eye-capturing-detail-36293232/
px7299415.jpg	7299415	vertical	2160	3840	detail	https://www.pexels.com/video/close-up-shot-of-an-eye-blinking-7299415/
px6753999.jpg	6753999	vertical	2160	4096	detail	https://www.pexels.com/video/close-up-footage-of-a-person-s-eye-6753999/
